Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people (cases)
Thailand,THA,"Feb 8, 2020",0.1
Thailand,THA,"Feb 12, 2020",0.014
Thailand,THA,"Feb 15, 2020",0.014
Thailand,THA,"Feb 18, 2020",0.014
Thailand,THA,"Feb 25, 2020",0.029
Thailand,THA,"Feb 26, 2020",0.043
Thailand,THA,"Feb 29, 2020",0.029
Thailand,THA,"Mar 2, 2020",0.014
Thailand,THA,"Mar 5, 2020",0.057
Thailand,THA,"Mar 7, 2020",0.043
Thailand,THA,"Mar 11, 2020",0.129
Thailand,THA,"Mar 12, 2020",0.158
Thailand,THA,"Mar 14, 2020",0.172
Thailand,THA,"Mar 16, 2020",0.458
Thailand,THA,"Mar 17, 2020",0.903
Thailand,THA,"Mar 20, 2020",0.501
Thailand,THA,"Mar 21, 2020",2.206
Thailand,THA,"Mar 22, 2020",3.338
Thailand,THA,"Mar 23, 2020",1.748
Thailand,THA,"Mar 24, 2020",1.519
Thailand,THA,"Mar 25, 2020",1.533
Thailand,THA,"Mar 26, 2020",1.59
Thailand,THA,"Mar 27, 2020",1.304
Thailand,THA,"Mar 29, 2020",1.562
Thailand,THA,"Mar 30, 2020",2.049
Thailand,THA,"Mar 31, 2020",3.768
Thailand,THA,"Apr 2, 2020",1.719
Thailand,THA,"Apr 3, 2020",1.49
Thailand,THA,"Apr 4, 2020",1.476
Thailand,THA,"Apr 5, 2020",2.736
Thailand,THA,"Apr 6, 2020",0.731
Thailand,THA,"Apr 7, 2020",0.544
Thailand,THA,"Apr 8, 2020",1.59
Thailand,THA,"Apr 9, 2020",0.774
Thailand,THA,"Apr 10, 2020",0.716
Thailand,THA,"Apr 11, 2020",0.645
Thailand,THA,"Apr 12, 2020",0.473
Thailand,THA,"Apr 13, 2020",0.401
Thailand,THA,"Apr 14, 2020",0.487
Thailand,THA,"Apr 15, 2020",0.43
Thailand,THA,"Apr 16, 2020",0.415
Thailand,THA,"Apr 17, 2020",0.401
Thailand,THA,"Apr 19, 2020",0.473
Thailand,THA,"Apr 20, 2020",0.458
Thailand,THA,"Apr 21, 2020",0.387
Thailand,THA,"Apr 22, 2020",0.272
Thailand,THA,"Apr 23, 2020",0.401
Thailand,THA,"Apr 25, 2020",0.215
Thailand,THA,"Apr 26, 2020",0.974
Thailand,THA,"Apr 28, 2020",0.229
Thailand,THA,"Apr 30, 2020",0.229
Thailand,THA,"May 1, 2020",0.086
Thailand,THA,"May 3, 2020",0.086
Timor,TLS,"Mar 22, 2020",0.758
Timor,TLS,"Apr 10, 2020",0.758
Timor,TLS,"Apr 14, 2020",1.517
Timor,TLS,"Apr 15, 2020",1.517
Timor,TLS,"Apr 17, 2020",9.102
Timor,TLS,"Apr 20, 2020",0.758
Timor,TLS,"Apr 21, 2020",2.275
Timor,TLS,"Apr 22, 2020",0.758
Timor,TLS,"Apr 25, 2020",0.758
Togo,TGO,"Mar 7, 2020",0.121
Togo,TGO,"Mar 21, 2020",0.966
Togo,TGO,"Mar 22, 2020",0.725
Togo,TGO,"Mar 24, 2020",0.362
Togo,TGO,"Mar 26, 2020",0.604
Togo,TGO,"Mar 27, 2020",0.121
Togo,TGO,"Mar 28, 2020",0.121
Togo,TGO,"Mar 29, 2020",0.362
Togo,TGO,"Mar 30, 2020",0.242
Togo,TGO,"Mar 31, 2020",0.483
Togo,TGO,"Apr 2, 2020",0.242
Togo,TGO,"Apr 3, 2020",0.362
Togo,TGO,"Apr 4, 2020",0.121
Togo,TGO,"Apr 5, 2020",0.121
Togo,TGO,"Apr 6, 2020",0.362
Togo,TGO,"Apr 7, 2020",1.691
Togo,TGO,"Apr 8, 2020",0.846
Togo,TGO,"Apr 9, 2020",0.604
Togo,TGO,"Apr 10, 2020",0.362
Togo,TGO,"Apr 11, 2020",0.362
Togo,TGO,"Apr 14, 2020",0.121
Togo,TGO,"Apr 16, 2020",0.483
Togo,TGO,"Apr 18, 2020",0.242
Togo,TGO,"Apr 19, 2020",0.121
Togo,TGO,"Apr 22, 2020",0.242
Togo,TGO,"Apr 23, 2020",0.242
Togo,TGO,"Apr 25, 2020",0.242
Togo,TGO,"Apr 26, 2020",0.725
Togo,TGO,"Apr 27, 2020",0.242
Togo,TGO,"Apr 28, 2020",0.121
Togo,TGO,"Apr 30, 2020",1.208
Togo,TGO,"May 1, 2020",0.846
Togo,TGO,"May 2, 2020",0.846
Trinidad and Tobago,TTO,"Mar 13, 2020",0.715
Trinidad and Tobago,TTO,"Mar 14, 2020",0.715
Trinidad and Tobago,TTO,"Mar 16, 2020",1.429
Trinidad and Tobago,TTO,"Mar 17, 2020",0.715
Trinidad and Tobago,TTO,"Mar 18, 2020",1.429
Trinidad and Tobago,TTO,"Mar 19, 2020",1.429
Trinidad and Tobago,TTO,"Mar 22, 2020",28.582
Trinidad and Tobago,TTO,"Mar 23, 2020",0.715
Trinidad and Tobago,TTO,"Mar 24, 2020",0.715
Trinidad and Tobago,TTO,"Mar 25, 2020",4.287
Trinidad and Tobago,TTO,"Mar 26, 2020",2.144
Trinidad and Tobago,TTO,"Mar 27, 2020",3.573
Trinidad and Tobago,TTO,"Mar 28, 2020",0.715
Trinidad and Tobago,TTO,"Mar 29, 2020",5.716
Trinidad and Tobago,TTO,"Mar 30, 2020",2.858
Trinidad and Tobago,TTO,"Mar 31, 2020",5.002
Trinidad and Tobago,TTO,"Apr 1, 2020",1.429
Trinidad and Tobago,TTO,"Apr 2, 2020",1.429
Trinidad and Tobago,TTO,"Apr 3, 2020",5.716
Trinidad and Tobago,TTO,"Apr 4, 2020",2.144
Trinidad and Tobago,TTO,"Apr 5, 2020",2.144
Trinidad and Tobago,TTO,"Apr 6, 2020",0.715
Trinidad and Tobago,TTO,"Apr 7, 2020",0.715
Trinidad and Tobago,TTO,"Apr 8, 2020",1.429
Trinidad and Tobago,TTO,"Apr 10, 2020",1.429
Trinidad and Tobago,TTO,"Apr 12, 2020",2.144
Trinidad and Tobago,TTO,"Apr 13, 2020",0.715
Trinidad and Tobago,TTO,"Apr 16, 2020",0.715
Trinidad and Tobago,TTO,"Apr 22, 2020",0.715
Trinidad and Tobago,TTO,"Apr 27, 2020",0.715
Tunisia,TUN,"Mar 3, 2020",0.085
Tunisia,TUN,"Mar 10, 2020",0.085
Tunisia,TUN,"Mar 11, 2020",0.254
Tunisia,TUN,"Mar 12, 2020",0.169
Tunisia,TUN,"Mar 13, 2020",0.508
Tunisia,TUN,"Mar 14, 2020",0.254
Tunisia,TUN,"Mar 16, 2020",0.169
Tunisia,TUN,"Mar 17, 2020",0.169
Tunisia,TUN,"Mar 18, 2020",0.338
Tunisia,TUN,"Mar 19, 2020",0.423
Tunisia,TUN,"Mar 20, 2020",0.846
Tunisia,TUN,"Mar 21, 2020",1.269
Tunisia,TUN,"Mar 22, 2020",0.508
Tunisia,TUN,"Mar 23, 2020",1.269
Tunisia,TUN,"Mar 24, 2020",1.185
Tunisia,TUN,"Mar 25, 2020",2.115
Tunisia,TUN,"Mar 26, 2020",4.992
Tunisia,TUN,"Mar 28, 2020",4.569
Tunisia,TUN,"Mar 30, 2020",4.315
Tunisia,TUN,"Mar 31, 2020",2.877
Tunisia,TUN,"Apr 1, 2020",4.231
Tunisia,TUN,"Apr 2, 2020",2.708
Tunisia,TUN,"Apr 3, 2020",5.161
Tunisia,TUN,"Apr 5, 2020",3.384
Tunisia,TUN,"Apr 6, 2020",4.908
